8/4/2016 17:33:48 -3.22 -0.16 9.96 0.02 -0.08 -0.01 28.36 -9.00 -34.08 56 44 54 126 124 123 0
8/4/2016 17:33:48 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.27 -8.82 -34.08 56 44 54 125 123 122 0
8/4/2016 17:33:48 -3.14 -0.12 9.92 0.02 -0.08 -0.01 27.73 -8.73 -34.18 56 45 54 125 124 122 0
8/4/2016 17:33:48 -3.22 -0.08 9.89 0.01 -0.08 -0.01 28.00 -8.64 -34.49 56 45 54 125 124 122 0
8/4/2016 17:33:49 -3.22 -0.16 9.92 0.02 -0.08 -0.01 28.09 -8.73 -34.29 56 44 54 125 124 123 0
8/4/2016 17:33:49 -3.30 -0.16 9.89 0.02 -0.08 -0.01 28.27 -8.82 -34.18 56 44 54 126 123 123 0
8/4/2016 17:33:49 -3.22 -0.08 9.85 0.02 -0.08 -0.01 28.36 -8.91 -34.39 56 44 54 127 124 122 0
8/4/2016 17:33:49 -3.30 -0.31 9.89 0.02 -0.08 -0.01 28.27 -9.09 -34.39 56 44 54 126 123 123 0
8/4/2016 17:33:49 -3.22 -0.16 9.96 0.02 -0.08 -0.01 28.36 -8.64 -34.29 56 44 54 125 123 123 0
8/4/2016 17:33:49 -3.22 -0.12 9.92 0.02 -0.08 -0.01 28.27 -8.73 -33.98 56 44 54 125 123 122 0
8/4/2016 17:33:50 -3.30 -0.16 10.00 0.02 -0.08 -0.01 28.55 -9.00 -34.39 56 44 53 125 123 123 0
8/4/2016 17:33:50 -3.22 -0.08 10.00 0.02 -0.08 -0.01 28.18 -8.82 -34.18 56 44 54 125 122 122 0
8/4/2016 17:33:50 -3.30 -0.16 9.89 0.02 -0.08 -0.01 28.27 -8.91 -34.18 56 44 54 125 123 123 0
8/4/2016 17:33:50 -3.22 -0.16 9.96 0.02 -0.08 -0.01 28.36 -8.73 -34.08 56 44 54 125 124 122 0
8/4/2016 17:33:50 -3.26 -0.04 10.08 0.02 -0.08 -0.01 28.55 -9.00 -33.98 56 44 54 126 123 124 0
8/4/2016 17:33:50 -3.18 -0.20 9.92 0.01 -0.08 -0.01 28.73 -9.09 -34.08 56 45 54 125 125 123 0
8/4/2016 17:33:51 -3.26 -0.12 9.89 0.02 -0.08 -0.01 28.36 -9.00 -33.98 57 44 54 124 124 123 0
8/4/2016 17:33:51 -3.18 -0.20 9.96 0.02 -0.08 -0.01 28.55 -8.82 -34.18 56 45 54 125 123 123 0
8/4/2016 17:33:51 -3.22 -0.20 9.92 0.02 -0.08 -0.01 28.18 -8.91 -34.08 56 44 54 127 123 123 0
8/4/2016 17:33:51 -3.26 -0.16 9.89 0.02 -0.08 -0.01 28.09 -8.73 -34.18 56 44 54 125 123 123 0
8/4/2016 17:33:51 -3.22 -0.20 9.89 0.02 -0.08 -0.01 28.18 -8.73 -34.29 56 44 54 125 123 123 0
8/4/2016 17:33:51 -3.18 -0.24 9.92 0.02 -0.08 -0.01 28.09 -9.00 -33.98 56 44 54 126 123 123 0
8/4/2016 17:33:51 -3.22 -0.16 9.96 0.01 -0.08 -0.01 28.36 -8.73 -34.08 56 44 54 125 123 123 0
8/4/2016 17:33:52 -3.18 -0.16 9.89 0.01 -0.08 -0.01 28.09 -8.73 -34.08 56 44 54 126 124 122 0
8/4/2016 17:33:52 -3.14 -0.12 9.96 0.02 -0.08 -0.01 28.18 -9.00 -34.08 56 44 54 126 123 122 0
8/4/2016 17:33:52 -3.18 -0.31 10.04 0.01 -0.08 -0.01 28.27 -8.55 -33.98 57 44 54 125 124 123 0
8/4/2016 17:33:52 -3.22 -0.16 10.00 0.02 -0.08 -0.01 28.18 -9.00 -33.98 56 44 54 125 123 123 0
8/4/2016 17:33:52 -3.22 -0.16 9.92 0.02 -0.08 -0.01 28.09 -8.27 -34.29 56 44 54 125 123 123 0
8/4/2016 17:33:52 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.09 -8.55 -34.29 57 44 54 124 124 123 0
8/4/2016 17:33:53 -3.18 -0.20 10.00 0.02 -0.08 -0.01 28.09 -8.64 -34.29 56 44 54 125 123 122 0
8/4/2016 17:33:53 -3.26 -0.24 9.96 0.02 -0.08 -0.01 28.18 -8.82 -34.39 56 44 54 126 123 124 0
8/4/2016 17:33:53 -3.26 -0.12 9.96 0.02 -0.08 -0.01 28.27 -8.82 -34.08 56 44 54 126 124 122 0
8/4/2016 17:33:53 -3.22 -0.24 9.89 0.02 -0.08 -0.01 28.45 -8.82 -34.39 56 44 54 125 122 123 0
8/4/2016 17:33:53 -3.14 -0.16 9.96 0.02 -0.08 -0.01 28.27 -8.64 -34.29 56 44 54 125 123 123 0
8/4/2016 17:33:53 -3.22 -0.12 9.89 0.02 -0.08 -0.01 28.27 -8.91 -34.18 56 44 54 125 124 123 0
8/4/2016 17:33:54 -3.33 -0.20 9.85 0.01 -0.08 -0.01 28.36 -8.73 -34.39 56 44 54 126 123 123 0
8/4/2016 17:33:54 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.18 -8.91 -34.08 56 44 54 125 124 123 0
8/4/2016 17:33:54 -3.26 -0.16 9.96 0.02 -0.08 -0.01 28.27 -8.73 -34.18 56 45 54 125 123 123 0
8/4/2016 17:33:54 -3.22 -0.16 9.96 0.02 -0.08 -0.01 28.45 -8.73 -33.88 56 44 54 125 123 123 0
8/4/2016 17:33:54 -3.22 -0.20 10.00 0.02 -0.08 -0.01 28.00 -8.82 -34.18 56 45 54 126 123 123 0
8/4/2016 17:33:54 -3.26 -0.20 9.92 0.02 -0.08 -0.01 28.45 -9.55 -33.98 56 44 54 126 124 124 0
8/4/2016 17:33:55 -3.22 -0.12 9.96 0.02 -0.08 -0.01 28.45 -9.18 -33.98 56 44 54 125 124 122 0
8/4/2016 17:33:55 -3.22 -0.12 9.85 0.01 -0.08 -0.01 28.55 -9.00 -34.18 56 44 54 125 122 123 0
8/4/2016 17:33:55 -3.22 -0.20 9.96 0.01 -0.08 -0.01 28.18 -8.73 -34.08 56 44 54 125 123 122 0
8/4/2016 17:33:55 -3.26 -0.20 10.00 0.02 -0.08 -0.01 28.09 -8.73 -34.08 56 44 54 126 123 123 0
8/4/2016 17:33:55 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.18 -8.73 -34.08 56 44 54 126 124 122 0
8/4/2016 17:33:55 -3.18 -0.16 9.96 0.02 -0.08 -0.01 28.27 -8.82 -33.98 56 44 54 126 123 122 0
8/4/2016 17:33:56 -3.22 -0.20 10.00 0.02 -0.08 -0.01 28.27 -8.73 -34.08 56 44 54 126 123 122 0
8/4/2016 17:33:56 -3.22 -0.16 9.96 0.02 -0.08 -0.01 28.36 -8.64 -34.08 56 45 54 125 123 123 0
8/4/2016 17:33:56 -3.22 -0.16 9.89 0.02 -0.08 -0.01 28.18 -8.82 -34.18 56 44 54 125 123 123 0
8/4/2016 17:33:56 -3.22 -0.16 9.89 0.02 -0.08 -0.01 28.36 -8.82 -34.08 56 45 54 126 123 123 0
8/4/2016 17:33:56 -3.26 -0.16 9.89 0.02 -0.08 -0.01 28.36 -8.82 -34.29 56 44 54 126 123 123 0
8/4/2016 17:33:56 -3.26 -0.20 9.96 0.02 -0.08 -0.01 28.09 -8.64 -34.08 56 44 54 125 123 123 0
8/4/2016 17:33:57 -3.26 -0.20 9.96 0.02 -0.08 -0.01 28.09 -8.36 -34.08 56 44 54 126 123 123 0
8/4/2016 17:33:57 -3.18 -0.20 9.89 0.02 -0.08 -0.01 27.91 -8.45 -34.08 56 44 54 125 123 123 0
8/4/2016 17:33:57 -3.22 -0.16 10.00 0.02 -0.08 -0.01 28.09 -8.91 -34.29 56 44 54 125 123 122 0
8/4/2016 17:33:57 -3.18 -0.24 9.96 0.02 -0.08 -0.01 28.27 -8.55 -34.08 56 44 53 126 123 122 0
8/4/2016 17:33:57 -3.22 -0.20 10.00 0.02 -0.08 -0.01 28.36 -9.18 -34.39 56 44 54 125 123 123 0
8/4/2016 17:33:57 -3.18 -0.16 9.92 0.01 -0.08 -0.01 28.18 -8.55 -34.39 56 44 54 124 123 123 0
8/4/2016 17:33:58 -3.18 -0.12 9.92 0.02 -0.08 -0.01 28.09 -8.91 -34.08 56 44 54 125 124 122 0
8/4/2016 17:33:58 -3.22 -0.16 9.96 0.02 -0.08 -0.01 28.27 -8.73 -34.08 56 44 54 126 123 122 0
8/4/2016 17:33:58 -3.18 -0.12 9.96 0.02 -0.08 -0.01 28.36 -8.91 -34.18 55 44 54 126 123 122 0
8/4/2016 17:33:58 -3.14 -0.20 9.96 0.02 -0.08 -0.01 28.45 -8.82 -34.29 56 44 54 126 124 123 0
8/4/2016 17:33:58 -3.26 -0.16 9.89 0.01 -0.08 -0.01 28.18 -8.82 -34.18 56 44 53 125 123 122 0
8/4/2016 17:33:58 -3.26 -0.24 10.00 0.01 -0.08 -0.01 28.45 -9.00 -34.08 56 44 54 125 124 123 0
8/4/2016 17:33:59 -3.18 -0.08 9.96 0.02 -0.08 -0.01 28.55 -9.00 -33.88 56 44 53 124 123 123 0
8/4/2016 17:33:59 -3.18 -0.16 10.00 0.02 -0.08 -0.01 28.45 -9.27 -34.18 56 44 54 125 124 122 0
8/4/2016 17:33:59 -3.18 -0.12 9.89 0.02 -0.08 -0.01 28.36 -8.73 -34.08 56 44 54 125 122 123 0
8/4/2016 17:33:59 -3.18 -0.20 9.85 0.02 -0.08 -0.01 27.82 -9.00 -33.98 56 44 54 125 123 123 0
8/4/2016 17:33:59 -3.26 -0.12 9.89 0.02 -0.08 -0.01 28.18 -8.73 -34.18 56 45 54 126 123 123 0
8/4/2016 17:33:59 -3.22 -0.16 9.92 0.02 -0.08 -0.01 27.91 -8.91 -34.29 56 44 54 126 124 123 0
8/4/2016 17:34:0 -3.18 -0.16 9.89 0.02 -0.08 -0.01 28.09 -8.91 -34.39 56 44 54 125 123 122 0
8/4/2016 17:34:0 -3.22 -0.16 9.89 0.02 -0.08 -0.01 28.36 -8.91 -34.08 56 44 54 125 123 123 0
8/4/2016 17:34:0 -3.22 -0.24 10.00 0.02 -0.08 -0.01 28.36 -8.73 -34.08 56 44 54 125 124 123 0
8/4/2016 17:34:0 -3.22 -0.12 9.89 0.02 -0.08 -0.01 28.36 -8.73 -33.98 56 44 54 125 124 122 0
8/4/2016 17:34:0 -3.18 -0.16 9.89 0.02 -0.08 -0.01 28.27 -8.73 -34.39 56 44 54 125 124 122 0
8/4/2016 17:34:0 -3.22 -0.24 9.96 0.02 -0.08 -0.00 28.27 -8.64 -34.18 56 44 54 125 124 123 0
8/4/2016 17:34:1 -3.22 -0.20 9.92 0.02 -0.08 -0.01 27.73 -8.27 -34.69 56 44 54 126 124 122 0
8/4/2016 17:34:1 -3.18 -0.16 9.92 0.01 -0.08 -0.01 28.18 -8.73 -34.29 56 44 54 124 123 122 0
8/4/2016 17:34:1 -3.26 -0.16 9.92 0.02 -0.08 -0.01 28.00 -8.64 -34.18 55 44 54 126 123 122 0
8/4/2016 17:34:1 -3.22 -0.12 10.00 0.02 -0.08 -0.01 28.36 -8.82 -34.18 56 44 54 125 123 123 0
8/4/2016 17:34:1 -3.18 -0.24 9.96 0.02 -0.08 -0.01 28.18 -8.73 -34.39 56 44 54 126 124 123 0
8/4/2016 17:34:1 -3.26 -0.16 9.89 0.02 -0.08 -0.01 28.27 -9.18 -34.18 56 44 54 125 124 123 0
8/4/2016 17:34:2 -3.22 -0.20 10.04 0.02 -0.08 -0.01 28.45 -9.00 -34.29 56 44 54 125 123 122 0
8/4/2016 17:34:2 -3.22 -0.20 10.04 0.01 -0.08 -0.01 28.45 -8.82 -34.18 56 44 54 126 123 123 0
8/4/2016 17:34:2 -3.22 -0.12 9.92 0.02 -0.08 -0.01 28.45 -8.82 -34.08 55 44 54 126 123 123 0
8/4/2016 17:34:2 -3.22 -0.08 10.00 0.02 -0.08 -0.01 28.00 -8.73 -34.39 56 44 54 126 122 122 0
